journal	owner	name	language	license_name	has_zenodo	has_setup	has_installation_docs	has_issues	is_fork	is_formatted	is_linted	pyroma_score	commit	branch	date	readme_type	reference	title	github	has_github	year	license_status	has_known_license	package_status	has_loose_root_scripts
J. Chem. Inf.															2018-02-05		doi:10.1186/s13321-018-0288-5	Novel pharmacological maps of protein lysine methyltransferases: key for target deorphanization		False	2018	No License	False		False
J. Chem. Inf.															2018-05-23		doi:10.1186/s13321-018-0297-4	Probing the chemicalbiological relationship space with the Drug Target Explorer		False	2018	No License	False		False
J. Chem. Inf.															2023-12-14		doi:10.1186/s13321-024-00860-x	AiZynthFinder 4.0: developments based on learnings from 3 years of industrial application		False	2023	No License	False		False
J. Chem. Inf.															2019-07-18		doi:10.1186/s13321-019-0395-y	A comprehensive analysis of the history of DFT based on the bibliometric method RPYS		False	2019	No License	False		False
J. Chem. Inf.															2018-01-05		doi:10.1186/s13321-018-0294-7	SPICES: a particle-based molecular structure line notation and support library for mesoscopic simulation		False	2018	No License	False		False
J. Chem. Inf.	songyuanbing6	dhtnn	Python	MIT	False	False	False	True	False	False	False	-1.0	463ff9c091971e93a2f8adad39c67fdc1a1fee7c	master	2022-05-05	markdown	doi:10.1186/s13321-023-00700-4	Double-head transformer neural network for molecular property prediction	songyuanbing6/dhtnn	True	2022	Present	True	False	True
J. Chem. Inf.															2018-11-20		doi:10.1186/s13321-019-0336-9	Dimorphite-DL: an open-source program for enumerating the ionization states of drug-like small molecules		False	2018	No License	False		False
J. Chem. Inf.															2018-11-23		doi:10.1186/s13321-018-0322-7	We were here before the Web and hype: a brief history of and tribute to the Computational Chemistry List		False	2018	No License	False		False
J. Chem. Inf.															2018-09-06		doi:10.1186/s13321-019-0332-0	Chemoinformatics and structural bioinformatics in OCaml		False	2018	No License	False		False
J. Chem. Inf.	jules-leguy	evomol	Python	LGPL-2.1	False	True	True	True	False	False	False	5.0	bf7ed14432d9f34da7f5d5a57155bcad3d8f1e2b	master	2021-06-18	markdown	doi:10.1186/s13321-021-00554-8	Scalable estimator of the diversity for de novo molecular generation resulting in a more robust QM dataset (OD9) and a more efficient molecular optimization	jules-leguy/evomol	True	2021	Present	True	True	False
J. Chem. Inf.															2018-11-06		doi:10.1186/s13321-019-0330-2	The nature of ligand efficiency		False	2018	No License	False		False
J. Chem. Inf.	leaseep	mc_ensemblecompletness	R		False	False	False	True	False	True	True	-1.0	1656bb00339fc826ce8cb765260c035a039f865d	master	2020-09-04	markdown	doi:10.1186/s13321-021-00524-0	Ensemble completeness in conformer sampling: the case of small macrocycles	leaseep/mc_ensemblecompletness	True	2020	No License	False	False	False
J. Chem. Inf.															2022-09-14		doi:10.1186/s13321-022-00665-w	ReMODE: a deep learning-based web server for target-specific drug design	micahwang/remode	True	2022	No License	False		False
J. Chem. Inf.	xinhaoli74	molpmofit	Jupyter Notebook		False	False	False	True	False	False	False	-1.0	0e7366d2babadc335dd0d3e24ccbecf4743ca21f	master	2020-01-29	markdown	doi:10.1186/s13321-020-00430-x	Inductive transfer learning for molecular activity prediction: Next-Gen QSAR Models with MolPMoFiT	xinhaoli74/molpmofit	True	2020	No License	False	False	False
J. Chem. Inf.															2019-10-04		doi:10.1186/s13321-019-0388-x	Reply to Missed opportunities in large scale comparison of QSAR and conformal prediction methods and their applications in drug discovery		False	2019	No License	False		False
J. Chem. Inf.	larngroup	gan-drug-generator	Python	GPL-3.0	False	False	False	True	False	False	False	-1.0	aeccb96035f0bb28b183163bf9ca7d2628007692	main	2022-03-01	markdown	doi:10.1186/s13321-022-00623-6	Designing optimized drug candidates with Generative Adversarial Network	larngroup/gan-drug-generator	True	2022	Present	True	False	True
J. Chem. Inf.	jshmjs45	data_for_chem	Python	MIT	False	False	True	True	False	False	False	-1.0	7ac7aa0043c85a9f704aa0e96b59f272b800f917	master	2023-08-22	markdown	doi:10.1186/s13321-024-00815-2	Prediction of chemical reaction yields with large-scale multi-view pre-training	jshmjs45/data_for_chem	True	2023	Present	True	False	False
J. Chem. Inf.	knu-lcbc	molforge	Jupyter Notebook	Unknown	True	True	False	True	False	False	False	0.0	775bba46f135f54f2285d5d6d098b3109054d346	main	2022-12-03	markdown	doi:10.1186/s13321-023-00693-0	Reconstruction of lossless molecular representations from fingerprints	knu-lcbc/molforge	True	2022	Unknown	False	False	True
J. Chem. Inf.	ardigen	mol-cycle-gan	Jupyter Notebook	MIT	False	True	False	True	False	False	False	-1.0	feb8d7504d0078798ee70d6d5cda3f37b4f7a903	master	2019-08-22	markdown	doi:10.1186/s13321-019-0404-1	Mol-CycleGAN: a generative model for molecular optimization	ardigen/mol-cycle-gan	True	2019	Present	True	False	True
J. Chem. Inf.															2024-08-12		doi:10.1186/s13321-024-00928-8	Suitability of large language models for extraction of high-quality chemical reaction dataset from patent literature		False	2024	No License	False		False
J. Chem. Inf.															2019-01-16		doi:10.1186/s13321-019-0359-2	An integrated quantitative structure and mechanism of action-activity relationship model of human serum albumin binding		False	2019	No License	False		False
J. Chem. Inf.	dahvida	gradient_boosting_clf	Python	MIT	False	False	False	True	False	False	False	-1.0	032833cc7b267c9b25c92c0be929a588d264f975	main	2022-09-02	markdown	doi:10.1186/s13321-022-00657-w	Tuning gradient boosting for imbalanced bioassay modelling with custom loss functions	dahvida/gradient_boosting_clf	True	2022	Present	True	False	True
J. Chem. Inf.	spencerericksen	pubchem_datamining_oxphos	Perl	MIT	False	False	False	True	False	False	False	-1.0	7b4c9240cb8cc7b3edf0f2bde51141a9a601c8de	main	2024-04-25	markdown	doi:10.1186/s13321-024-00906-0	Data mining of PubChem bioassay records reveals diverse OXPHOS inhibitory chemotypes as potential therapeutic agents against ovarian cancer	spencerericksen/pubchem_datamining_oxphos	True	2024	Present	True	False	False
J. Chem. Inf.															2023-05-31		doi:10.1186/s13321-023-00767-z	PMF-CPI: assessing drug selectivity with a pretrained multi-functional model for compoundprotein interactions	guofei-tju/pmf-cpi	True	2023	No License	False		False
J. Chem. Inf.	molecularai	deep-molecular-optimization	Python	Apache-2.0	False	True	False	False	False	False	False	-1.0	48d8bc54f5ebe0b87c9d356daece3315c57eeff5	main	2020-10-30	markdown	doi:10.1186/s13321-021-00497-0	Molecular optimization by capturing chemists intuition using deep neural networks	molecularai/deep-molecular-optimization	True	2020	Present	True	False	True
J. Chem. Inf.	codicef	nxtdrp	Python	MIT	False	True	False	True	False	False	False	-1.0	98dae0ed02d3a57c80ab90622172e36cae75a3c0	main	2024-10-28	markdown	doi:10.1186/s13321-025-00972-y	The specification game: rethinking the evaluation of drug response prediction for precision oncology	codicef/nxtdrp	True	2024	Present	True	False	False
J. Chem. Inf.															2019-05-29		doi:10.1186/s13321-019-0390-3	Identifying new topoisomerase II poison scaffolds by combining publicly available toxicity data and 2D/3D-based virtual screening		False	2019	No License	False		False
J. Chem. Inf.	chen709847237	ssl-gcn	Python		False	False	False	True	False	False	False	-1.0	b0df79c0df12588fc8d9c96b7f9b395764909f89	main	2021-07-20	markdown	doi:10.1186/s13321-021-00570-8	Chemical toxicity prediction based on semi-supervised learning and graph convolutional neural network	chen709847237/ssl-gcn	True	2021	No License	False	False	True
J. Chem. Inf.															2018-09-26		doi:10.1186/s13321-018-0315-6	A new semi-automated workflow for chemical data retrieval and quality checking for modeling applications		False	2018	No License	False		False
J. Chem. Inf.															2023-07-31		doi:10.1186/s13321-023-00740-w	Correction: Improving thequality ofchemical language model outcomes withatom-in-SMILES tokenization		False	2023	No License	False		False
J. Chem. Inf.															2022-07-29		doi:10.1186/s13321-022-00647-y	Development of machine learning classifiers to predict compound activity on prostate cancer cell lines		False	2022	No License	False		False
J. Chem. Inf.															2021-11-24		doi:10.1186/s13321-022-00602-x	Machine learning to predict metabolic drug interactions related to cytochrome P450 isozymes		False	2021	No License	False		False
J. Chem. Inf.	csms-ethz	combiff	C++	BSD-3-Clause	False	False	True	True	False	False	False	-1.0	76aa71b6f71b26a7e67355ca7903b176d9786d62	main	2022-05-17	markdown	doi:10.1186/s13321-022-00677-6	Development of an open-source software for isomer enumeration	csms-ethz/combiff	True	2022	Present	True	False	False
J. Chem. Inf.															2023-11-02		doi:10.1186/s13321-024-00828-x	DGet! An open source deuteration calculator for mass spectrometry data		False	2023	No License	False		False
J. Chem. Inf.	shihang-wang-58	deepsa	Python		False	False	False	True	False	False	False	-1.0	8e40ee5eeb7667dccecff3321e98650ce8edc6db	main	2023-07-05	markdown	doi:10.1186/s13321-023-00771-3	DeepSA: a deep-learning driven predictor of compound synthesis accessibility	shihang-wang-58/deepsa	True	2023	No License	False	False	True
J. Chem. Inf.	academich	translation-transformer	Python	MIT	False	True	True	True	False	False	False	5.0	3a5034485e1872ced52fbebf1622cb422d703de4	master	2024-12-29	markdown	doi:10.1186/s13321-025-00974-w	Accelerating the inference of string generation-based chemical reaction models for industrial applications	academich/translation-transformer	True	2024	Present	True	True	True
J. Chem. Inf.	ebandini	trlc_prediction	Python		False	False	False	True	False	False	False	-1.0	0d000e314bea8bd0a3b050200b8938cdbe4aaf77	main	2023-08-14	markdown	doi:10.1186/s13321-024-00873-6	Physicochemical modelling of the retention mechanism of temperature-responsive polymeric columns for HPLC through machine learning algorithms	ebandini/trlc_prediction	True	2023	No License	False	False	True
J. Chem. Inf.	hclim0213	sage	Python		False	False	False	True	False	False	False	-1.0	e8ca5561f7d52e4b19592fb2e0a7f1dcbc410cf0	main	2023-07-18	markdown	doi:10.1186/s13321-024-00845-w	Development of scoring-assisted generative exploration(SAGE) and its application to dual inhibitor design for acetylcholinesterase and monoamine oxidase B	hclim0213/sage	True	2023	No License	False	False	False
J. Chem. Inf.	pauloneves-git	bee	Python	Apache-2.0	False	False	False	True	False	False	False	-1.0	688c148fc7e3546cf0e093c20dc8e0ee8f3c8dd7	main	2022-11-16	markdown	doi:10.1186/s13321-023-00685-0	Global reactivity models are impactful in industrial synthesis applications	pauloneves-git/bee	True	2022	Present	True	False	False
J. Chem. Inf.															2023-12-08		doi:10.1186/s13321-024-00847-8	InChI isotopologue and isotopomer specifications		False	2023	No License	False		False
J. Chem. Inf.															2023-11-07		doi:10.1186/s13321-024-00817-0	Small molecule autoencoders: architecture engineering to optimize latent space utility and sustainability		False	2023	No License	False		False
J. Chem. Inf.	msorok	npdatabasefiller	Java	MIT	False	False	False	True	False	True	True	-1.0	be23897705cd01cdbc452728c3b7fb1888b3e1b3	master	2019-05-03	markdown	doi:10.1186/s13321-019-0378-z	NaPLeS: a natural products likeness scorerweb application and database	msorok/npdatabasefiller	True	2019	Present	True	False	False
J. Chem. Inf.															2020-07-06		doi:10.1186/s13321-020-00474-z	A ligand-based computational drug repurposing pipeline using KNIME and Programmatic Data Access: case studies for rare diseases and COVID-19		False	2020	No License	False		False
J. Chem. Inf.	oxpig	ecfp-sort-and-slice	Jupyter Notebook	MIT	False	True	False	False	True	False	False	-1.0	ec080049710e3d3d8a6d74cc066081d9ec629d7e	main	2024-03-04	markdown	doi:10.1186/s13321-024-00932-y	Sort & Slice: a simple and superior alternative to hash-based folding for extended-connectivity fingerprints	oxpig/ecfp-sort-and-slice	True	2024	Present	True	False	True
J. Chem. Inf.	chemoinfomatics	aigpro	Jupyter Notebook	AGPL-3.0	False	True	True	True	False	False	False	10.0	8e2a49582c534329016b3a42ddfa415d1d119dee	main	2024-08-04	markdown	doi:10.1186/s13321-024-00945-7	AiGPro: a multi-tasks model for profiling of GPCRs for agonist and antagonist	chemoinfomatics/aigpro	True	2024	Present	True	True	False
J. Chem. Inf.	it4innovations	moldina-multiple-ligand-molecular-docking-over-autodock-vina	C++		False	False	True	True	False	True	True	-1.0	7d6bdab8664371bad317e296e18f15a17ffa1942	main	2024-11-28	markdown	doi:10.1186/s13321-025-01005-4	Moldina: a fast and accurate search algorithm for simultaneous docking of multiple ligands	it4innovations/moldina-multiple-ligand-molecular-docking-over-autodock-vina	True	2024	No License	False	False	False
J. Chem. Inf.															2023-09-01		doi:10.1186/s13321-024-00825-0	A numerical compass for experiment design in chemical kinetics and molecular property estimation		False	2023	No License	False		False
J. Chem. Inf.	jacksonalcazar	basic-pka-estimation-nitrogen-compounds	Python	GPL-3.0	False	False	False	True	False	False	False	-1.0	45035a3186895d89929dafd5ae2662c39dedf3e5	main	2023-06-29	markdown	doi:10.1186/s13321-023-00763-3	Reliable and accurate prediction of basic pKa values in nitrogen compounds: the pKa shift in supramolecular systems as a case study	jacksonalcazar/basic-pka-estimation-nitrogen-compounds	True	2023	Present	True	False	False
J. Chem. Inf.															2022-10-19		doi:10.1186/s13321-023-00724-w	UmetaFlow: an untargeted metabolomics workflow for high-throughput data processing and analysis		False	2022	No License	False		False
J. Chem. Inf.															2024-08-06		doi:10.1186/s13321-024-00917-x	Quantitative structureactivity relationships of chemical bioactivity toward proteins associated with molecular initiating events of organ-specific toxicity	dgadaleta88/mie_qsar	True	2024	No License	False		False
J. Chem. Inf.	melloddy	chemfold	Python	MIT	False	True	True	True	False	False	False	0.0	8fffb3267278328206bb4ca56bd74bb1b65e8bb9	main	2021-07-28	markdown	doi:10.1186/s13321-021-00576-2	Splitting chemical structure data sets for federated privacy-preserving machine learning	melloddy/chemfold	True	2021	Present	True	False	False
J. Chem. Inf.															2024-06-21		doi:10.1186/s13321-025-00977-7	The pucke.rs toolkit to facilitate sampling the conformational space of biomolecular monomers		False	2024	No License	False		False
J. Chem. Inf.	coleygroup	rxn-ebm	Python	MIT	False	False	False	True	False	False	False	-1.0	1919eeccdd31e16ec7a44478b756bcd974c35a3c	master	2022-01-12	markdown	doi:10.1186/s13321-022-00594-8	Improving the performance of models for one-step retrosynthesis through re-ranking	coleygroup/rxn-ebm	True	2022	Present	True	False	True
J. Chem. Inf.															2024-12-15		doi:10.1186/s13321-025-00980-y	Protecting your skin: a highly accurate LSTM network integrating conjoint features for predicting chemical-induced skin irritation		False	2024	No License	False		False
J. Chem. Inf.	sanofi-public	idd-papers-avoiding_failure_modes	Jupyter Notebook	Unknown	False	False	False	True	False	False	False	-1.0	f06f2c7619dc2918e6e679f408c3371445985bfe	main	2021-11-03	markdown	doi:10.1186/s13321-022-00601-y	Explaining and avoiding failure modes in goal-directed generation of small molecules	sanofi-public/idd-papers-avoiding_failure_modes	True	2021	Unknown	False	False	True
J. Chem. Inf.	banhdzui	transexion	Python		False	False	False	True	False	False	False	-1.0	82d810d87d60e10042dd8617e3ae514c43615fb5	main	2023-12-22	markdown	doi:10.1186/s13321-024-00858-5	TransExION: a transformer based explainable similarity metric for comparing IONS in tandem mass spectrometry	banhdzui/transexion	True	2023	No License	False	False	True
J. Chem. Inf.	volkamerlab	knowtox_manuscript_si	Jupyter Notebook	BSD-3-Clause	False	True	True	True	False	False	False	-1.0	9d0685d4263d9d8985aef9ec4cefd0ba213a52e4	master	2019-12-18	markdown	doi:10.1186/s13321-020-00422-x	KnowTox: pipeline and case study for confident prediction of potential toxic effects of compounds in early phases of development	volkamerlab/knowtox_manuscript_si	True	2019	Present	True	False	False
J. Chem. Inf.															2020-12-09		doi:10.1186/s13321-021-00492-5	Structurebased identification of dual ligands at the A2AR and PDE10A with antiproliferative effects in lung cancer celllines		False	2020	No License	False		False
J. Chem. Inf.	ncats	smartgraph_backend	Java	MIT	False	False	False	True	False	True	True	-1.0	7e632474ed2434ed26d49b5df8ef63bb04ad1e5f	master	2019-07-23		doi:10.1186/s13321-020-0409-9	SmartGraph: a network pharmacology investigation platform	ncats/smartgraph_backend	True	2019	Present	True	False	False
J. Chem. Inf.	flatkinson	standardiser	Jupyter Notebook		False	True	False	True	False	False	False	7.0	107b68d8f01c4d24111902c87751f897c442e299	master	2020-07-13	txt	doi:10.1186/s13321-021-00487-2	MAIP: a web service for predicting bloodstage malaria inhibitors	flatkinson/standardiser	True	2020	No License	False	True	False
J. Chem. Inf.	yulisl	bittermatch	Jupyter Notebook		False	False	False	True	False	False	True	-1.0	cfe00c22ce8036b34cb909656e21d75407489808	main	2022-03-07	markdown	doi:10.1186/s13321-022-00612-9	BitterMatch: recommendation systems for matching molecules with bitter taste receptors	yulisl/bittermatch	True	2022	No License	False	False	True
J. Chem. Inf.															2021-12-27		doi:10.1186/s13321-022-00615-6	KNIME workflow for retrieving causal drug and protein interactions, building networks, and performing topological enrichment analysis demonstrated by a DILI case study		False	2021	No License	False		False
J. Chem. Inf.	lhasalimited	mindyourprevalence	Jupyter Notebook	GPL-3.0	False	False	False	True	False	True	True	-1.0	c1b37f270857810152694a0296b77f82f59eb03f	main	2023-12-19	markdown	doi:10.1186/s13321-024-00837-w	Mind your prevalence!	lhasalimited/mindyourprevalence	True	2023	Present	True	False	False
J. Chem. Inf.															2020-11-10		doi:10.1186/s13321-021-00574-4	Exploration and augmentation of pharmacological space via adversarial auto-encoder model for facilitating kinase-centric drug development	xybai-dev/epa	True	2020	No License	False		False
J. Chem. Inf.	jyasonik	moleculemo	Jupyter Notebook		False	False	False	True	False	True	True	-1.0	52b0ad27e64ba0e61761f7634f894a4fc6c25c98	master	2019-07-15	markdown	doi:10.1186/s13321-020-00419-6	Multiobjective de novo drug design with recurrent neural networks and nondominated sorting	jyasonik/moleculemo	True	2019	No License	False	False	False
J. Chem. Inf.															2018-10-08		doi:10.1186/s13321-019-0343-x	CRFVoter: gene and protein related object recognition using a conglomerate of CRF-based tools		False	2018	No License	False		False
J. Chem. Inf.	rosaaghdam	drug-target	MATLAB		False	False	False	True	False	True	True	-1.0	8a697034e40314be41e71ae5941a53c9d20fead7	master	2021-03-24	markdown	doi:10.1186/s13321-021-00553-9	Using informative features in machine learning based method for COVID-19 drug repurposing	rosaaghdam/drug-target	True	2021	No License	False	False	False
J. Chem. Inf.	airi-institute	nabladft	Python	MIT	False	True	True	True	False	False	False	5.0	a8e66af9746456f6a2b4ad98b2ff56acbb49da8f	main	2024-12-28	markdown	doi:10.1186/s13321-025-01010-7	LAGNet: better electron density prediction for LCAO-based data and drug-like substances	airi-institute/nabladft	True	2024	Present	True	True	True
J. Chem. Inf.	tnbrowncontam	ifsqsar	Python		False	True	False	True	False	False	False	9.0	39d09a775ba797a2d7c86ae18c3168625f876915	master	2024-01-28	markdown	doi:10.1186/s13321-024-00853-w	Identifying uncertainty in physicalchemical property estimation with IFSQSAR	tnbrowncontam/ifsqsar	True	2024	No License	False	True	True
J. Chem. Inf.	guannan1900	graphdti	Python		False	False	False	True	False	False	False	-1.0	69f9d50f7e5945aca51978de886cbe3aaa26005b	master	2021-03-08	markdown	doi:10.1186/s13321-021-00540-0	GraphDTI: A robust deep learning predictor of drug-target interactions from multiple heterogeneous data	guannan1900/graphdti	True	2021	No License	False	False	True
J. Chem. Inf.															2019-06-18		doi:10.1186/s13321-019-0387-y	Missed opportunities in large scale comparison of QSAR and conformal prediction methods and their applications in drug discovery		False	2019	No License	False		False
J. Chem. Inf.															2018-11-01		doi:10.1186/s13321-019-0369-0	A new topological descriptor for water network structure		False	2018	No License	False		False
J. Chem. Inf.	srijitseal	merging_bioactivity_predictions_cellpainting_chemical_structure_similarity	Jupyter Notebook		False	False	False	True	False	True	True	-1.0	1a7eba545b128aa5d902fdba3d72fbfcfd5017bc	main	2023-02-05	markdown	doi:10.1186/s13321-023-00723-x	Merging bioactivity predictions from cell morphology and chemical fingerprint models using similarity to training data	srijitseal/merging_bioactivity_predictions_cellpainting_chemical_structure_similarity	True	2023	No License	False	False	False
J. Chem. Inf.	cddleiden	3ddpd	Jupyter Notebook	MIT	False	True	True	True	False	False	False	0.0	9b8629d83171b8ffd3c7296e8e8e772a5355ea1f	master	2023-05-11	markdown	doi:10.1186/s13321-023-00745-5	3DDPDs: describing protein dynamics for proteochemometric bioactivity prediction. A case for (mutant) G protein-coupled receptors	cddleiden/3ddpd	True	2023	Present	True	False	False
J. Chem. Inf.															2022-05-14		doi:10.1186/s13321-023-00720-0	In-silico target prediction by ensemble chemogenomic model based on multi-scale information of chemical structures and protein sequences		False	2022	No License	False		False
J. Chem. Inf.															2019-01-08		doi:10.1186/s13321-019-0350-y	Methodology of aiQSAR: a group-specific approach to QSAR modelling		False	2019	No License	False		False
J. Chem. Inf.															2019-10-16		doi:10.1186/s13321-020-0410-3	Development of Natural Compound Molecular Fingerprint (NC-MFP) with the Dictionary of Natural Products (DNP) for natural product-based drug development		False	2019	No License	False		False
J. Chem. Inf.															2018-11-01		doi:10.1186/s13321-019-0371-6	Accuracy evaluation and addition of improved dihedral parameters for the MMFF94s		False	2018	No License	False		False
J. Chem. Inf.	oml90	combining-structural-and-bioactivity-descriptors	Python	MIT	False	False	False	True	False	False	False	-1.0	c77239aff186e21264feee198228c293313ac488	master	2019-02-19	markdown	doi:10.1186/s13321-019-0376-1	Combining structural and bioactivity-based fingerprints improves prediction performance and scaffoldhopping capability	oml90/combining-structural-and-bioactivity-descriptors	True	2019	Present	True	False	True
J. Chem. Inf.	suanfaxiaohuo	swinocsr	Python		False	False	False	True	False	False	False	-1.0	7c51d26a10a096bbf9c46113610e0ee5df75f250	main	2022-02-09	markdown	doi:10.1186/s13321-022-00624-5	SwinOCSR: end-to-end optical chemical structure recognition using a Swin Transformer	suanfaxiaohuo/swinocsr	True	2022	No License	False	False	False
J. Chem. Inf.	molecularai	deep-molecular-optimization	Python	Apache-2.0	False	True	False	False	False	False	False	-1.0	48d8bc54f5ebe0b87c9d356daece3315c57eeff5	main	2021-11-24	markdown	doi:10.1186/s13321-022-00599-3	Transformer-based molecular optimization beyond matched molecular pairs	molecularai/deep-molecular-optimization	True	2021	Present	True	False	True
J. Chem. Inf.	phi-grib	streamchol	Python	GPL-3.0	False	False	True	True	False	False	False	-1.0	c79d92fb8ac2de1311145f6e68378335edd73158	main	2024-07-19	markdown	doi:10.1186/s13321-024-00943-9	StreamChol: a web-based application for predicting cholestasis	phi-grib/streamchol	True	2024	Present	True	False	True
J. Chem. Inf.	uamcantwerpen	leadd	C++	GPL-3.0	False	False	True	True	False	False	False	-1.0	3a7788002f7c5c89ce8df2feb9bbc8b8afa8fe77	main	2021-11-11	markdown	doi:10.1186/s13321-022-00582-y	LEADD: Lamarckian evolutionary algorithm for de novo drug design	uamcantwerpen/leadd	True	2021	Present	True	False	False
J. Chem. Inf.															2018-04-18		doi:10.1186/s13321-018-0293-8	PubChem chemical structure standardization		False	2018	No License	False		False
J. Chem. Inf.	catalystforyou	retroranker	Python		False	False	False	True	False	False	False	-1.0	22b5765743f3325b0e3b51b0cb9cf2d908081399	master	2023-01-31	markdown	doi:10.1186/s13321-023-00727-7	RetroRanker: leveraging reaction changes to improve retrosynthesis prediction through re-ranking	catalystforyou/retroranker	True	2023	No License	False	False	True
J. Chem. Inf.	molecularai	nonadditivityanalysis	Jupyter Notebook	Apache-2.0	False	False	False	False	False	True	True	-1.0	d67d6a8d4cabb01d29ba6a572fa428a2c483a48f	main	2020-12-10	markdown	doi:10.1186/s13321-021-00525-z	Nonadditivity in public and inhouse data: implications for drug design	molecularai/nonadditivityanalysis	True	2020	Present	True	False	False
J. Chem. Inf.															2018-07-31		doi:10.1186/s13321-018-0326-3	OGER++: hybrid multi-type entity recognition		False	2018	No License	False		False
J. Chem. Inf.															2019-02-26		doi:10.1186/s13321-019-0367-2	Interoperable chemical structure search service		False	2019	No License	False		False
J. Chem. Inf.	ltorres97	meta-gtnrp	Python		False	False	False	True	False	False	False	-1.0	92027fced9e192925dcd9ce83d5eab9423adf7e4	main	2024-04-30	markdown	doi:10.1186/s13321-024-00902-4	Combining graph neural networks and transformers for few-shot nuclear receptor binding activity prediction	ltorres97/meta-gtnrp	True	2024	No License	False	False	True
J. Chem. Inf.															2021-07-08		doi:10.1186/s13321-021-00564-6	Semi-automated workflow for molecular pair analysis and QSAR-assisted transformation space expansion		False	2021	No License	False		False
J. Chem. Inf.															2024-10-11		doi:10.1186/s13321-024-00922-0	Milestones in chemoinformatics: global view of the field		False	2024	No License	False		False
J. Chem. Inf.															2020-09-28		doi:10.1186/s13321-020-00459-y	Correction to: The chemfp project		False	2020	No License	False		False
J. Chem. Inf.															2023-11-14		doi:10.1186/s13321-024-00881-6	Advancements in biotransformation pathway prediction: enhancements, datasets, and novel functionalities in enviPath		False	2023	No License	False		False
J. Chem. Inf.	drhuangwc	gpcr	Jupyter Notebook		False	False	True	True	False	True	True	-1.0	6fd93aa9e553b70f29501c5252d2031d423f4be8	OrphanGPCRMTL	2023-09-28	markdown	doi:10.1186/s13321-024-00806-3	Decrypting orphan GPCR drug discovery via multitask learning	drhuangwc/gpcr	True	2023	No License	False	False	False
J. Chem. Inf.	virtualflow	vflp	Shell	GPL-3.0	False	False	False	True	False	True	True	-1.0	13a3922c3ff00ed64f13f9307ba35a04749e7bbf	vflp-2	2023-04-12		doi:10.1186/s13321-023-00746-4	Novel multi-objective affinity approach allows to identify pH-specific -opioid receptor agonists	virtualflow/vflp	True	2023	Present	True	False	False
J. Chem. Inf.	yxgu2353	dbpp-predictor	Python		False	False	False	True	False	False	False	-1.0	133ffbac07b389f268393c34b073b1e4602abb59	master	2023-07-27	markdown	doi:10.1186/s13321-024-00800-9	DBPP-Predictor: a novel strategy for prediction of chemical drug-likeness based on property profiles	yxgu2353/dbpp-predictor	True	2023	No License	False	False	False
J. Chem. Inf.	bayer-group	xsmiles	TypeScript	BSD-3-Clause	False	False	False	True	False	True	True	-1.0	d55516e974066c2bbf8f4592c2aa85759ce8815f	main	2022-09-30	markdown	doi:10.1186/s13321-022-00673-w	XSMILES: interactive visualization for molecules, SMILES and XAI attribution scores	bayer-group/xsmiles	True	2022	Present	True	False	False
J. Chem. Inf.	cyf2000127	molnextr	Jupyter Notebook	Apache-2.0	True	True	False	True	False	False	False	-1.0	4aa1e7c05c47e36da96d947fe39eb63f0db3fb2d	main	2024-02-07	markdown	doi:10.1186/s13321-024-00926-w	MolNexTR: a generalized deep learning model for molecular image recognition	cyf2000127/molnextr	True	2024	Present	True	False	True
J. Chem. Inf.	reymond-group	coconut-tmap-svm	HTML	MIT	False	True	True	True	False	True	True	-1.0	c7595cf4e46837021a7051785e85835116812422	main	2021-06-25	markdown	doi:10.1186/s13321-021-00559-3	Classifying natural products from plants, fungi or bacteria using the COCONUT database and machine learning	reymond-group/coconut-tmap-svm	True	2021	Present	True	False	False
J. Chem. Inf.	molecularai	transformer_rl	Python	Apache-2.0	False	False	False	True	False	False	False	-1.0	a0622fc2fe16812c7530bca20dcca9a9fd874513	main	2024-03-15	markdown	doi:10.1186/s13321-024-00887-0	Evaluation of reinforcement learning in transformer-based molecular design	molecularai/transformer_rl	True	2024	Present	True	False	True
J. Chem. Inf.	cddleiden	qsprpred	Jupyter Notebook	MIT	False	True	True	True	False	False	False	9.0	d742e8fff0201a632b5af3c7ae5f042fa58f8fa1	main	2024-02-28	markdown	doi:10.1186/s13321-024-00908-y	QSPRpred: a Flexible Open-Source Quantitative Structure-Property Relationship Modelling Tool	cddleiden/qsprpred	True	2024	Present	True	True	False
J. Chem. Inf.															2024-12-23		doi:10.1186/s13321-024-00942-w	Correction: StreaMD: thetoolkit forhigh-throughput molecular dynamics simulations		False	2024	No License	False		False
J. Chem. Inf.	zincware	mdsuite	Python	EPL-2.0	False	True	True	True	False	False	False	0.0	da1f4ec346d50613b05773f1cc9b117adeda6f11	main	2022-03-10	markdown	doi:10.1186/s13321-023-00687-y	MDSuite: comprehensive post-processing tool for particle simulations	zincware/mdsuite	True	2022	Present	True	False	False
J. Chem. Inf.	gist-csbl	hots	Python	GPL-3.0	False	True	False	True	False	False	False	-1.0	4b55af5b9a0e9620fd4bae535ca2e359832fd8db	master	2021-07-04	markdown	doi:10.1186/s13321-022-00584-w	Sequence-based prediction of protein binding regions and drugtarget interactions	gist-csbl/hots	True	2021	Present	True	False	True
